StateCode,Division,YearMonth,    PCP,   TAVG,   PDSI,   PHDI,   ZNDX,   PMDI,    CDD,    HDD,   SP01,   SP02,   SP03,   SP06,   SP09,   SP12,   SP24,   TMIN,   TMAX,
      102,      00,   195008,   2.36,   63.3,   -.34,   1.94,  -1.02,   1.44,     81,     83,  -1.15,   -.24,   -.28,    .07,     .6,    .02,   -.28,   51.3,   75.3,
      101,      00,   195008,   4.16,     66,   -.19,  -1.12,     .9,      0,    139,     23,     .4,    .02,   -.05,   -.52,   -.13,   -.54,   -.88,   54.3,   77.6,
      105,      00,   195008,   1.77,   63.6,   2.37,   2.37,   1.87,   2.37,     98,     96,    .14,    .54,   -.07,   -.06,    .15,    .12,   -.36,   48.9,   78.4,
      107,      00,   195008,    .87,   69.5,   -2.9,   -2.9,  -3.32,   -2.9,     74,     44,  -1.88,   -.17,   -.35,  -1.42,  -1.28,  -1.19,   -.49,   53.6,   85.5,
      106,      00,   195008,   3.87,   77.8,   3.86,   3.86,   3.85,   3.86,    459,      3,   1.02,   2.67,    1.9,   1.03,   1.28,    .98,   1.28,   65.9,   89.7,
      108,      00,   195008,    .78,   64.2,   1.19,   1.19,   -.09,    .79,     70,     68,    .24,    .06,    .56,     .4,    .84,    .61,    .15,   48.4,   80.1,
      104,      00,   195008,   4.51,   76.6,    .87,    -.8,   -.08,    .56,    370,      0,    -.5,    .66,     .1,   -.13,   -.97,  -1.12,    .57,   65.5,   87.7,
      109,      00,   195008,    .08,   72.6,  -1.96,  -1.96,  -1.15,  -1.96,    212,      7,  -1.36,   -.31,   -.46,   -.48,   -.55,   -.98,  -1.31,   55.8,   89.4,
      103,      00,   195008,   4.57,     70,   4.44,   4.44,   2.89,   4.44,    164,     26,      1,   1.36,   1.44,    .58,   3.09,   2.21,   2.21,     59,     81,
      109,      00,   195009,    .63,     65,    .16,  -1.59,    .48,   -1.3,     99,     47,    .65,   -.14,    .13,   -.54,   -.17,   -.82,  -1.24,   51.1,     79,
      106,      00,   195009,   3.54,   72.5,   3.87,   3.87,   1.21,   3.87,    307,     14,    .36,    .86,   2.28,   1.42,   1.33,   1.08,   1.64,   61.7,   83.3,
      107,      00,   195009,   1.48,   62.3,  -2.43,  -2.43,    .54,  -2.14,     25,    140,     .2,  -1.34,    .02,    -.9,  -1.21,  -1.23,   -.27,   48.1,   76.6,
      101,      00,   195009,   3.12,   56.5,   -.22,  -1.05,   -.13,   -.01,     16,    172,   -.34,   -.06,   -.26,   -.82,   -.17,   -.67,   -.58,   46.5,   66.5,
      102,      00,   195009,   2.51,   58.5,   -.61,   1.44,   -.91,     .5,     19,    182,   -.62,  -1.27,   -.54,   -.24,    .26,    .15,    -.1,   46.9,     70,
      108,      00,   195009,   1.13,   56.9,    .88,    .88,   -.57,     .2,     14,    185,   -.23,   -.18,   -.22,   -.64,   1.12,     .6,    .01,   42.8,   71.1,
      103,      00,   195009,   4.05,   64.8,    4.7,    4.7,   2.13,    4.7,     69,     96,    .55,    .94,    1.2,    .99,   2.59,   2.54,   2.33,   54.6,   75.1,
      104,      00,   195009,   5.22,   71.7,   1.37,   1.37,   1.78,   1.37,    248,     18,    .59,    .05,     .9,    .05,   -.59,   -.87,    .53,   61.9,   81.6,
      105,      00,   195009,   2.24,   55.7,   2.97,   2.97,   2.53,   2.97,     34,    250,   1.03,    .83,    .99,    .09,    .48,    .57,    .01,   42.8,   68.5,
      107,      00,   195010,    .27,   58.8,  -3.29,  -3.29,  -3.35,  -3.29,     14,    207,  -1.76,   -.83,  -1.83,  -1.14,  -1.71,  -1.85,   -.49,   41.8,   75.8,
      106,      00,   195010,      1,   67.5,   -.74,   2.73,  -2.21,   1.81,    183,     41,  -1.53,   -.62,   -.14,    .94,    .64,    .28,   1.55,   53.3,   81.6,
      102,      00,   195010,   1.64,     51,  -1.07,    .77,  -1.57,   -.81,      7,    381,   -.73,   -.96,  -1.46,    -.7,   -.35,   -.14,   -.05,   39.5,   62.6,
      103,      00,   195010,   1.58,   59.7,   3.93,   3.93,   -.84,   3.55,     31,    233,  -1.11,   -.42,    .07,    .58,    .72,   1.68,   2.38,   46.9,   72.6,
      108,      00,   195010,   6.01,   47.3,   2.39,   2.39,   4.81,   2.39,      0,    463,    2.6,   2.19,      2,   1.36,   1.61,   1.44,    .67,   37.9,   56.7,
      105,      00,   195010,    .99,   48.2,   2.43,   2.43,   -.72,   2.07,      6,    455,   -.42,    .48,    .43,    .07,    .08,    .08,    .04,   34.6,   61.8,
      104,      00,   195010,   3.75,     66,    1.6,    1.6,    1.1,    1.6,    158,     86,    .51,     .7,    .29,    .64,   -.19,   -.83,    .61,   54.9,   77.1,
      101,      00,   195010,    2.6,   50.7,   -.61,  -1.36,  -1.25,   -.63,      4,    343,   -.54,   -.76,   -.47,   -.79,   -.65,   -.61,   -.68,   39.7,   61.6,
      109,      00,   195010,   2.28,   58.6,    .94,   -.64,   2.38,    .82,     45,    128,   1.61,   1.67,   1.24,    .75,   -.09,    -.3,    -.9,   44.4,   72.8,
      106,      00,   195011,    .87,   50.1,  -1.27,   1.84,  -1.84,    .19,     17,    367,  -1.51,  -2.09,  -1.27,    .19,    .05,    .43,   1.01,   35.3,   64.9,
      108,      00,   195011,   4.99,   36.9,   3.01,   3.01,    2.6,   3.01,      0,    676,    .39,   2.01,   1.79,   1.81,   1.52,   1.61,     .6,   29.7,   44.1,
      109,      00,   195011,   3.14,   49.4,   1.29,   1.29,   1.34,   1.29,      8,    275,   1.11,   1.65,    1.7,   1.44,    .71,    .13,   -.47,     38,   60.8,
      101,      00,   195011,   6.21,     39,   1.25,   1.25,   3.74,   1.25,      0,    676,   1.97,    .93,    .54,    .33,   -.08,    .19,   -.53,   29.9,   48.2,
      104,      00,   195011,   1.39,   50.1,   -.29,   1.15,   -.86,    .63,     25,    409,  -1.28,   -.36,    .01,    .06,   -.09,   -.92,   -.26,   36.7,   63.5,
      103,      00,   195011,   3.81,   37.6,   4.27,   4.27,   2.25,   4.27,      0,    859,    .57,   -.34,   -.05,    .75,    .44,   2.26,   1.92,   27.3,   47.9,
      102,      00,   195011,   1.44,   27.5,  -1.32,  -1.32,   -1.1,  -1.32,      0,   1021,   -.38,   -.88,  -1.03,   -.94,   -.52,   -.08,   -.34,   18.4,   36.5,
      107,      00,   195011,    .49,   43.3,  -3.52,  -3.52,  -1.71,  -3.52,      1,    510,   -.75,  -1.84,   -1.1,     -1,  -1.73,  -1.68,   -.48,   27.8,   58.9,
      105,      00,   195011,    .98,   27.6,   2.42,   2.42,    .74,   2.31,      0,   1067,    .13,   -.34,    .44,    .16,    .13,     .3,   -.05,   16.3,   38.9,
      106,      00,   195012,   1.01,   42.6,  -1.94,    .85,   -2.4,  -1.62,      5,    590,  -1.85,  -2.04,  -2.14,   -.23,   -.13,    .09,    .84,   28.7,   56.5,
      104,      00,   195012,   3.54,   41.9,   -.05,   1.23,    .61,    .97,     12,    654,   -.06,   -.87,   -.39,    .34,    -.2,   -.74,   -.35,   31.2,   52.5,
      102,      00,   195012,   1.47,   12.9,    .01,  -1.17,    .04,  -1.06,      0,   1478,    .47,   -.13,   -.58,    -.8,   -.52,   -.09,   -.31,    4.2,   21.5,
      103,      00,   195012,   1.86,     27,   3.55,   3.55,   -.86,   3.16,      0,   1252,  -1.12,   -.28,   -.84,    .08,    .26,   1.62,   1.83,   17.5,   36.5,
      107,      00,   195012,    .41,   37.8,  -4.02,  -4.02,  -2.57,  -4.02,      0,    622,  -1.24,   -1.4,  -1.95,   -1.2,  -1.77,   -1.9,    -.8,   23.5,   52.1,
      101,      00,   195012,   3.94,   25.1,   1.43,   1.43,    .94,   1.43,      0,   1112,    .56,   1.67,    .98,    .56,    .03,    .46,    -.5,   17.1,   33.1,
      105,      00,   195012,    .66,   22.2,   2.15,   2.15,   -.06,   1.95,      0,   1320,   -.56,   -.27,   -.58,    .47,   -.16,     .2,    -.1,   12.1,   32.3,
      109,      00,   195012,   2.97,   44.1,   1.24,   1.24,    .25,   1.24,      0,    428,     .4,    .83,   1.26,   1.22,    .87,    .52,   -.45,   34.4,   53.8,
      108,      00,   195012,   5.16,   34.8,   2.92,   2.92,    .67,   2.92,      0,    701,    .35,    .44,   1.55,   1.34,    .93,   1.73,    .46,   29.3,   40.3,
      109,      00,   195101,   2.84,   37.7,   1.24,   1.24,     .4,   1.24,      0,    612,    .18,    .28,    .62,    .93,    .81,    .32,   -.34,   27.9,   47.5,
      104,      00,   195101,   1.89,   46.5,   -.94,   -.94,  -2.69,   -.94,     25,    545,  -1.63,  -1.04,  -1.48,   -.84,   -.37,   -.85,   -.58,   34.6,   58.5,
      102,      00,   195101,    .93,   10.9,    .02,  -1.05,    .01,   -.85,      0,   1489,   -.29,    .02,   -.31,  -1.27,   -.74,   -.43,   -.54,    1.4,   20.5,
      106,      00,   195101,   2.43,   42.1,  -2.04,  -2.04,   -.89,  -2.04,     11,    598,     .3,   -.91,  -1.43,  -1.05,   -.01,   -.06,    .51,   28.9,   55.4,
      103,      00,   195101,   4.07,   31.6,   3.75,   3.75,   1.71,   3.75,      0,   1103,    .84,   -.03,    .21,    .14,    .53,    .65,    1.3,   22.3,   40.9,
      105,      00,   195101,    .84,   13.7,   2.09,   2.09,    .47,   2.01,      0,   1535,    .02,   -.41,   -.21,    .25,   -.01,      0,   -.25,      3,   24.4,
      101,      00,   195101,   3.09,   25.1,   1.31,   1.31,    .08,   1.27,      0,   1074,    .14,    .41,   1.47,    .68,    .22,    .26,   -.65,     16,   34.2,
      107,      00,   195101,   1.11,   31.5,  -3.68,  -3.68,   -.23,  -3.68,      0,    768,    .43,   -.48,   -.86,  -1.94,  -1.37,  -1.91,  -1.16,   18.2,   44.8,
      108,      00,   195101,   5.76,   26.5,   3.16,   3.16,   1.61,   3.16,      0,    923,    .81,    .71,    .71,   1.54,   1.24,   1.58,   1.13,   19.5,   33.5,
      105,      00,   195102,    .97,     22,   2.27,   2.27,    1.2,   2.27,      0,   1143,    .79,    .41,   -.04,    .36,    .16,    .12,   -.21,     10,   34.1,
      103,      00,   195102,    4.2,   33.6,   4.14,   4.14,   2.32,   4.14,      0,    942,   1.39,   1.41,    .68,    .32,    .94,    .63,   1.49,   23.5,   43.7,
      106,      00,   195102,   2.31,   46.2,  -2.05,  -2.05,   -.68,  -2.05,      8,    453,    .13,    .28,   -.65,   -1.3,   -.17,   -.24,    .46,   33.3,   59.1,
      109,      00,   195102,   1.86,   40.5,   -.07,   1.04,   -.22,    .82,      0,    517,   -.35,   -.18,   -.02,    .72,    .62,    .33,    -.3,   29.7,   51.4,
      101,      00,   195102,   4.06,     26,   2.03,   2.03,   2.57,   2.03,      0,    957,    1.4,    .99,   1.04,   1.02,    .79,    .41,   -.44,   16.2,   35.7,
      108,      00,   195102,    4.6,   31.6,    3.4,    3.4,   1.69,    3.4,      0,    729,     .8,   1.11,    .97,   1.72,   1.71,   1.62,    .88,   23.6,   39.6,
      104,      00,   195102,   2.28,   48.1,   -1.6,   -1.6,  -2.25,   -1.6,     19,    450,  -1.21,  -1.93,   -1.5,  -1.08,   -.94,   -.86,   -.86,   35.1,   61.1,
      102,      00,   195102,   1.81,   17.6,    .74,    .74,   2.18,    .74,      0,   1217,   1.64,    .89,    .89,   -.52,   -.62,   -.28,    -.4,    8.1,   27.2,
      107,      00,   195102,    .62,   35.9,  -3.82,  -3.82,  -1.57,  -3.82,      0,    595,   -.72,   -.16,   -.78,  -1.38,  -1.22,  -1.83,  -1.21,   22.2,   49.6,
      101,      00,   195103,   4.36,   33.4,    2.4,    2.4,   1.72,    2.4,      0,    854,    .88,   1.48,   1.29,   1.48,   1.11,    .51,   -.14,   24.8,     42,
      106,      00,   195103,   2.74,   52.3,  -1.75,  -1.75,    .27,  -1.56,     39,    320,    .08,    .12,    .21,  -1.34,   -.14,   -.06,    .38,   39.3,   65.3,
      109,      00,   195103,     .9,   43.6,   -.62,   -.62,  -1.67,   -.62,      1,    469,   -1.1,   -.97,   -.64,     .3,     .3,    .09,   -.69,   30.8,   56.4,
      107,      00,   195103,    .62,   39.9,  -3.93,  -3.93,   -1.5,  -3.93,      0,    603,   -.92,  -1.14,   -.62,  -1.91,  -1.35,  -1.79,  -1.37,   25.8,   53.9,
      104,      00,   195103,   5.31,   54.3,  -1.17,  -1.17,    .78,    -.7,     44,    336,     .5,    -.4,  -1.05,   -.98,   -.39,   -.71,   -.55,   43.3,   65.4,
      103,      00,   195103,   4.25,   40.4,   4.01,   4.01,    .89,   4.01,      1,    814,     .4,   1.14,   1.32,    .32,    .82,    .84,   1.51,   30.4,   50.4,
      105,      00,   195103,   1.11,   20.7,    2.4,    2.4,   1.07,    2.4,      0,   1287,   -.11,    .36,    .24,   -.38,    .52,   -.09,   -.28,    9.3,   32.1,
      102,      00,   195103,   3.07,   23.1,   1.74,   1.74,   3.22,   1.74,      0,   1132,   1.96,   2.57,   2.15,    .59,   -.07,    .05,   -.22,     14,   32.3,
      108,      00,   195103,   3.29,     32,   3.27,   3.27,    .67,   3.27,      0,    817,    .11,    .64,    .93,   1.64,   1.51,    1.2,      1,   22.5,   41.5,
      102,      00,   195104,    3.4,   40.4,   2.37,   2.37,   2.44,   2.37,      0,    666,    .99,   2.09,   2.39,   1.65,   -.08,    .14,    .15,   31.3,   49.6,
      105,      00,   195104,   1.53,   38.9,   2.56,   2.56,   1.22,   2.56,      0,    728,   -.39,   -.46,   -.18,   -.36,    .14,   -.09,   -.13,   26.3,   51.4,
      101,      00,   195104,   4.06,     45,   2.42,   2.42,    .79,   2.42,      0,    502,    .61,    .99,   1.51,    1.9,   1.32,    .81,   -.07,   35.1,   54.9,
      106,      00,   195104,   2.13,   60.2,  -1.88,  -1.88,   -.93,  -1.88,     67,    132,   -.95,   -.53,   -.41,  -1.19,  -1.11,    -.2,    .18,   47.1,   73.2,
      103,      00,   195104,   3.57,   50.2,   3.65,   3.65,    .15,   3.65,      1,    485,   -.17,    .13,    .77,    .62,    .54,    .82,   1.67,   39.5,   60.8,
      104,      00,   195104,   3.99,   60.6,   -.85,   -.85,    .59,   -.02,     58,    159,    .32,    .51,   -.17,  -1.02,   -.74,    -.4,   -.63,   48.4,   72.7,
      108,      00,   195104,    1.2,   44.9,   -.74,    2.2,  -2.21,   1.25,      0,    462,  -1.48,   -.76,    .06,    .57,   1.26,   1.04,   1.05,   30.7,     59,
      107,      00,   195104,   1.37,   48.7,  -3.15,  -3.15,   1.13,  -2.65,      2,    400,    .79,   -.07,   -.45,   -.85,  -1.74,  -1.35,  -1.22,   34.7,   62.7,
      109,      00,   195104,   1.49,   52.5,   -.52,   -.52,    .11,   -.52,      7,    325,    .38,   -.66,   -.79,    .03,    .29,    .22,   -.46,   39.5,   65.5,
      106,      00,   195105,   3.56,   70.4,  -1.91,  -1.91,   -.66,  -1.91,    237,     17,   -.31,   -.87,   -.62,   -.86,  -1.33,   -.47,    .11,   57.8,     83,
      108,      00,   195105,   1.89,   50.9,   -.83,    1.8,   -.52,    .62,      2,    338,   -.22,  -1.27,   -.84,    .39,    1.2,   1.27,   1.03,   38.4,   63.4,
      102,      00,   195105,   3.34,   58.3,   1.92,   1.92,   -.62,   1.59,     39,    226,   -.08,    .49,   1.27,    1.5,    .29,    .08,    .28,   45.8,   70.7,
      103,      00,   195105,   3.09,   63.7,   2.72,   2.72,  -1.65,   2.02,     78,    145,   -.86,   -.77,   -.42,    .01,   -.03,     .5,   1.55,   50.5,   76.9,
      104,      00,   195105,    1.8,   68.9,  -1.67,  -1.67,  -2.71,  -1.67,    182,     41,  -1.79,   -.91,   -.33,  -1.14,   -.95,    -.9,    -.9,   55.2,   82.6,
      105,      00,   195105,   2.37,   53.5,    2.3,    2.3,    .02,   2.24,     30,    319,   -.23,   -.42,   -.47,    -.5,   -.03,   -.17,    -.3,   40.5,   66.5,
      107,      00,   195105,   1.13,   58.8,  -3.01,  -3.01,   -.55,  -2.67,     16,    210,    .17,    .57,   -.03,    -.5,  -1.01,     -1,  -1.33,   43.9,   73.6,
      109,      00,   195105,    .86,   58.8,   -.36,   -.36,    .32,   -.36,     33,    186,    .11,    .23,   -.65,   -.34,    .36,    .28,   -.59,   45.1,   72.5,
      101,      00,   195105,   2.84,     56,   1.67,   1.67,  -1.49,    .96,     18,    214,   -.68,   -.07,    .41,    .93,    .97,    .79,   -.19,   43.3,   68.7,
      105,      00,   195106,   3.29,   55.8,   2.87,   2.87,   2.43,   2.87,     44,    241,    .44,    .09,   -.07,   -.07,   -.35,    .23,   -.09,   43.8,   67.8,
      106,      00,   195106,   5.11,   77.2,    .83,   -.88,   2.49,    .36,    422,      3,   1.23,    .63,    .09,     .2,   -.99,    -.1,    .17,   65.9,   88.5,
      102,      00,   195106,   4.82,   61.6,   2.44,   2.44,   2.14,   2.44,     60,    112,    .65,    .38,    .73,   1.56,    .92,    .32,    .34,   50.6,   72.6,
      108,      00,   195106,    .88,   56.4,  -1.25,   1.11,  -1.52,   -.63,     17,    160,  -1.17,   -.96,  -1.63,   -.02,   1.08,    .97,   1.07,   42.1,   70.7,
      107,      00,   195106,    .63,   65.2,  -3.51,  -3.51,  -2.43,  -3.51,     45,    130,   -.63,   -.28,    .19,   -.35,  -1.24,  -1.05,  -1.81,     49,   81.4,
      104,      00,   195106,   5.05,   76.9,  -1.54,  -1.54,   -.11,  -1.52,    360,      1,    .16,  -1.02,   -.66,  -1.13,  -1.12,   -.67,   -.96,   65.1,   88.7,
      101,      00,   195106,    4.3,   63.5,   1.82,   1.82,    .95,   1.46,     80,     49,    .42,   -.18,     .1,    .86,   1.17,     .9,    .15,   52.4,   74.6,
      109,      00,   195106,    .11,   66.3,    -.4,    -.4,   -.22,    -.4,     90,     73,  -1.09,   -.53,   -.12,   -.65,    .23,    .24,   -.62,   50.8,   81.8,
      103,      00,   195106,   6.24,   70.4,   3.47,   3.47,   3.09,   3.47,    164,     32,   1.59,    .34,    .16,    .94,    .26,    .72,   1.78,   59.7,   81.1,
      106,      00,   195107,   3.39,   82.3,   1.23,   1.23,   1.46,   1.23,    568,      0,    .22,   1.01,     .6,    .17,   -.56,   -.61,    .12,   70.5,     94,
      109,      00,   195107,    .34,   73.9,   -.37,   -.37,   -.05,   -.37,    228,      5,    .24,   -.78,   -.48,   -.92,   -.05,    .21,   -.59,   57.7,     90,
      103,      00,   195107,   4.26,   74.8,   3.37,   3.37,    .76,   3.37,    277,      5,    .25,   1.23,    .33,     .7,    .62,    .55,   1.82,   63.8,   85.9,
      107,      00,   195107,   1.43,   74.7,  -4.03,  -4.03,  -2.66,  -4.03,    139,     13,   -.83,  -1.11,   -.83,    -.9,  -1.11,  -1.76,  -1.92,   59.5,     90,
      101,      00,   195107,   4.81,   68.8,   2.19,   2.19,   1.69,   2.19,    215,      5,    .82,    .71,    .19,    1.1,    1.6,   1.11,    .33,   57.6,     80,
      108,      00,   195107,    .48,   65.4,  -1.67,  -1.67,  -1.65,  -1.67,     75,     67,   -.34,  -1.22,  -1.09,   -.52,    .24,    .92,   1.08,   49.3,   81.6,
      104,      00,   195107,   5.49,   79.2,  -1.68,  -1.68,   -.91,  -1.68,    440,      0,   -.09,   -.01,    -.9,   -.73,  -1.32,  -1.07,  -1.11,   67.8,   90.6,
      105,      00,   195107,   2.18,   67.3,   3.43,   3.43,   2.58,   3.43,    165,     53,    .36,    .46,    .17,    .05,   -.08,    .14,   -.03,   53.2,   81.5,
      102,      00,   195107,   4.07,   68.1,   2.77,   2.77,   1.75,   2.77,    151,     26,    .58,    .85,    .62,   1.78,    1.5,    .23,     .2,   56.5,   79.7,
      103,      00,   195108,   3.25,   73.4,   3.02,   3.02,   -.02,   2.95,    233,     17,   -.37,   -.12,    .91,     .1,    .41,     .3,   1.68,   61.4,   85.4,
      105,      00,   195108,   3.03,   64.4,   4.87,   4.87,   5.37,   4.87,    133,     84,   2.07,   1.53,   1.32,    .65,    .59,    .65,    .49,   51.4,   77.4,
      102,      00,   195108,   4.93,   64.5,   3.63,   3.63,   3.44,   3.63,     90,     74,   1.34,   1.24,   1.44,      2,   2.33,   1.07,    .76,   54.1,   74.9,
      107,      00,   195108,   2.78,   70.9,  -2.97,  -2.97,   1.96,  -2.15,     91,     32,   1.41,    .43,    .09,   -.01,   -.44,   -.87,  -1.56,   57.1,   84.8,
      108,      00,   195108,   1.03,   62.8,  -1.54,  -1.54,   -.13,  -1.53,     47,     98,    .62,    .19,   -.71,  -1.08,    .15,    .96,   1.14,   47.7,   77.9,
      109,      00,   195108,    .46,   71.5,   -.27,   -.27,    .19,   -.27,    192,     11,    .47,    .46,    -.4,   -.76,   -.39,     .3,   -.54,   55.8,   87.1,
      101,      00,   195108,   2.91,     66,   1.64,   1.64,   -.98,   1.13,    154,     21,   -.94,   -.12,    .12,    .29,    .76,    .81,    .24,   54.6,   77.5,
      104,      00,   195108,   3.64,   79.7,   -2.5,   -2.5,  -2.97,   -2.5,    455,      0,   -1.3,   -.96,    -.7,   -.76,  -1.35,  -1.25,  -1.62,   68.1,   91.2,
      106,      00,   195108,   1.86,   83.2,   -.45,    .66,  -1.35,   -.26,    615,      0,  -1.25,   -.64,    .28,   -.26,   -.49,   -.97,    .03,   70.2,   96.3,
      107,      00,   195109,    .49,   64.6,  -3.63,  -3.63,   -2.9,  -3.63,     39,    128,  -1.51,   -.05,   -.49,   -.29,   -.65,  -1.37,  -2.01,   47.8,   81.4,
      106,      00,   195109,   4.16,   74.1,   -.01,    .98,   1.17,    .71,    352,     11,    .87,   -.05,      0,    .06,    .15,   -.85,    .14,   61.6,   86.6,
